Players,club,age,Position,short_passing,dribbling,long_passing,ball_control,interceptions,positioning,vision,marking,gk_handling,gk_reflexes,Goals-16/17,A-16/17,CS-16/17,Yellow-16/17,Red-16/17,Off-16/17,Pen_SV-16/17,Pen_M-16/17,Goals_conceded-16/17,OG-16/17,Apps-16/17,Form-16/17,Goals-15/16,A-15/16,CS-15/16,Yellow-15/16,Red-15/16,Off-15/16,Pen_SV-15/16,Pen_M-15/16,Goals_conceded-15/16,OG-15/16,Apps-15/16,Form-15/16
Sebastian Da Maio,Bologna,30,Defender,50,46,46,47,75,19,34,79,5,7,0,0,0,1,0,0,0,0,15,0,7,0.7142857143000001,1,1,6,6,0,3,0,0,36,1,28,2.2857142857
Sebastian Jung,VfL Wolfsburg,27,Forward,76,72,74,75,75,53,64,76,10,12,0,1,0,0,0,3,0,0,0,0,4,2.75,0,1,0,1,0,0,0,0,0,0,11,1.6363636363999998
Sebastian Larsson,Hull City,32,Midfielder,75,70,73,76,61,70,76,61,11,8,0,1,0,4,1,5,0,0,0,0,21,1.619047619,0,1,0,2,0,5,0,0,0,0,18,1.3888888889
Sebastian Prodl,Watford,30,Defender,60,30,49,57,74,37,46,80,8,8,1,1,4,11,0,4,0,0,52,0,33,1.7272727273,2,0,5,5,0,0,0,0,29,0,21,2.4761904762
Sebastian Rode,Borussia Dortmund,26,Midfielder,75,72,72,73,80,69,71,76,8,11,1,0,0,0,0,3,0,0,0,0,14,1.7142857143,1,1,0,1,0,1,0,0,0,0,15,1.6666666666999999
Sebastian Rudy,FC Bayern Munich,27,Midfielder,84,78,81,84,84,72,80,72,8,10,2,7,0,9,0,3,0,0,0,0,32,2.6875,2,1,0,8,1,10,0,0,0,0,24,2.0
Sebastien Corchia,Sevilla FC,26,Defender,76,75,74,77,78,72,70,78,8,15,1,1,11,4,0,1,0,0,47,0,38,2.7368421052999996,2,2,11,6,0,4,0,0,25,0,33,3.5757575758
Sehrou Guirassy,1. FC Koln,21,Forward,66,69,47,65,29,68,57,31,8,8,0,0,0,2,0,0,0,0,0,0,6,0.6666666667,0,0,0,2,0,2,0,0,0,0,8,1.125
Seko Fofana,Udinese,22,Midfielder,76,79,72,78,67,70,72,59,8,10,5,1,0,3,0,4,0,0,0,0,23,3.0,1,2,0,3,1,6,0,0,0,0,32,1.9375
Senad Lulic,Lazio,31,Midfielder,78,80,78,78,74,78,72,68,12,5,3,9,0,8,0,8,0,0,0,0,31,3.0322580644999997,3,3,0,10,0,6,0,0,0,0,30,2.4
Serge Aurier,Tottenham Hotspur,24,Defender,76,76,72,77,76,74,71,77,10,9,0,3,10,4,0,1,0,0,21,1,22,3.4545454545,2,2,13,8,0,1,0,0,9,0,21,4.8095238095
Serge Gakpe,Amiens SC Football,30,Midfielder,72,76,57,76,31,76,65,21,15,6,1,0,0,2,0,3,0,0,0,0,15,1.4,3,1,0,1,0,3,0,0,0,0,18,2.3888888889
Serge Gnabry,TSG 1899 Hoffenheim,21,Midfielder,76,86,66,79,38,75,68,41,10,7,11,1,0,1,0,11,0,0,0,0,27,3.9629629630000003,0,0,0,0,0,0,0,0,0,0,1,1.0
Sergej Milinkovic-Savic,Lazio,22,Midfielder,79,81,77,84,78,79,77,67,10,7,4,7,0,8,0,9,0,0,0,0,34,2.8823529412,1,0,0,6,0,5,0,0,0,0,25,1.64
Sergi Enrich,SD Eibar,27,Forward,76,74,61,80,42,87,72,29,8,6,11,7,0,4,0,8,0,0,0,0,38,3.7105263157999997,9,6,0,4,0,12,0,0,0,0,38,3.2105263157999997
Sergi Gomez,RC Celta de Vigo,25,Defender,80,56,77,75,80,52,56,76,16,7,0,0,3,4,0,2,0,0,46,0,25,1.28,0,1,7,6,0,0,0,0,46,0,31,2.0645161290000003
Sergi Samper,UD Las Palmas,22,Midfielder,80,63,76,76,73,53,81,65,10,6,0,1,0,6,0,3,0,0,0,0,22,1.4545454544999998,0,0,0,0,0,0,0,0,0,0,1,1.0
Sergio,RC Celta de Vigo,30,Goalkeeper,37,13,39,21,15,12,38,9,72,80,0,2,5,0,1,0,0,0,51,0,26,1.7307692308000002,0,0,7,1,0,0,0,0,49,0,31,2.0322580644999997
Sergio Aguero,Manchester City,29,Forward,79,89,63,89,24,91,83,13,15,14,20,3,0,4,1,8,0,1,0,0,31,5.0322580645,24,2,0,1,0,16,0,1,0,0,30,6.0666666667
Sergio Alvarez,Real Sporting de Gijon,25,Midfielder,78,61,80,75,80,72,73,65,13,8,2,1,0,9,0,6,0,0,0,0,36,2.0555555556,2,2,0,8,0,5,0,0,0,0,27,2.2592592593000003
Sergio Araujo,AEK Athens,25,Forward,70,75,59,83,20,81,68,26,12,15,2,1,0,2,0,3,0,0,0,0,11,2.4545454545,6,3,0,4,0,8,0,0,0,0,30,2.8333333332999997
Sergio Asenjo,Villarreal CF,28,Goalkeeper,39,15,39,14,22,12,46,12,83,85,0,0,11,0,0,1,1,0,18,0,24,3.8333333332999997,0,0,2,1,0,0,0,0,5,0,4,3.0
Sergio Busquets,FC Barcelona,28,Midfielder,88,74,79,80,86,77,84,81,8,13,0,3,0,9,0,9,0,0,0,0,33,2.0,0,4,0,6,0,7,0,0,0,0,35,2.1428571429
Sergio Floccari,Ferrara (SPAL),35,Forward,68,72,48,74,20,79,60,16,11,6,0,0,0,0,0,3,0,0,0,0,5,1.6,6,1,0,1,0,5,0,0,0,0,25,2.88
Sergio Pellissier,Chievo Verona,38,Forward,68,69,44,79,24,83,69,24,12,5,9,2,0,1,0,9,0,0,0,0,31,3.2258064516000005,5,0,0,2,0,5,0,0,0,0,19,2.7368421052999996
Sergio Ramos,Real Madrid CF,31,Defender,78,61,72,84,88,52,63,86,8,11,7,0,5,6,1,1,0,0,35,1,28,3.1071428571,2,2,7,9,0,2,0,0,24,0,23,3.2173913043
Sergio Rico,Sevilla FC,23,Goalkeeper,23,14,23,12,23,11,45,18,80,83,0,0,12,0,0,0,1,0,45,0,35,2.8857142856999998,0,0,10,2,0,0,0,0,43,0,35,2.5714285714
Sergio Roberto,FC Barcelona,25,Midfielder,85,74,77,80,81,69,80,80,16,10,0,6,0,5,0,5,0,0,0,0,32,2.21875,0,5,0,1,0,9,0,0,0,0,31,2.1290322581
Sergio Romero,Manchester United,30,Goalkeeper,39,12,48,40,21,11,55,14,76,82,0,0,2,0,0,0,1,0,0,0,2,8.5,0,0,3,0,0,0,0,0,2,0,4,4.75
Shane Long,Southampton,30,Forward,62,73,49,75,42,77,63,36,13,10,3,1,0,2,0,6,0,1,0,0,32,1.75,10,4,0,2,0,5,0,0,0,0,28,3.9642857143
Shinji Kagawa,Borussia Dortmund,28,Midfielder,84,87,73,85,56,80,82,30,9,13,1,6,0,3,0,5,0,0,0,0,21,2.5714285714,9,7,0,2,0,12,0,0,0,0,29,4.1034482759
Shinji Okazaki,Leicester City,31,Forward,76,77,66,78,45,82,69,35,6,6,3,1,0,1,0,20,0,0,0,0,30,2.2666666667,5,0,0,1,0,25,0,0,0,0,36,2.4444444444
Shkodran Mustafi,Arsenal,25,Defender,77,53,69,70,85,50,55,82,9,6,2,2,8,11,0,1,0,0,35,0,27,0.4615384615,2,0,6,13,0,1,0,0,40,1,30,2.0666666666999998
Sidnei,RC Deportivo de La Coruna,27,Defender,71,69,68,76,80,44,44,80,16,14,1,0,6,2,0,3,0,0,52,0,29,1.9310344828000001,0,0,7,2,0,2,0,0,49,0,33,2.0909090909
Sidney Sam,VfL Bochum,29,Midfielder,72,78,59,77,35,74,74,23,13,8,2,1,0,1,0,4,0,0,0,0,13,2.7692307692,0,0,0,0,0,0,0,0,0,0,2,1.0
Silvan Widmer,Udinese,24,Defender,75,77,73,76,67,68,68,72,8,14,0,4,6,2,0,1,0,0,42,0,28,2.5,0,2,2,4,0,4,0,0,40,0,27,1.7777777778
Sime Vrsaljko,Atletico Madrid,25,Defender,74,74,70,78,79,65,68,77,11,12,0,0,5,1,0,2,0,0,9,0,14,3.3571428571,0,4,10,8,0,3,0,0,35,0,35,3.0
Simon Francis,Bournemouth,32,Defender,73,66,67,73,71,55,62,77,6,12,0,1,10,4,1,2,0,0,59,0,34,2.0294117647,0,4,6,5,1,0,0,0,67,0,38,1.8421052632
Simon Mignolet,Liverpool,29,Goalkeeper,37,14,34,26,21,16,40,13,76,84,0,0,9,0,0,0,2,0,30,0,28,3.25,0,0,11,2,0,0,1,0,42,0,34,2.8235294118
Simon Zoller,1. FC Koln,26,Forward,70,71,54,73,20,75,64,17,16,13,2,1,0,3,0,5,0,0,0,0,27,1.6666666666999999,6,1,0,4,0,11,0,0,0,0,24,2.7916666667000003
Simone Missiroli,Sassuolo,31,Midfielder,76,74,72,76,73,75,72,60,13,14,0,0,0,3,0,6,0,0,0,0,13,1.4615384615,2,0,0,7,0,3,0,0,0,0,24,2.0416666667
Simone Padoin,Cagliari,33,Midfielder,75,74,75,75,72,72,72,70,4,4,1,1,0,7,0,6,0,0,0,0,31,1.8387096774,1,0,0,2,0,2,0,0,0,0,12,1.75
Simone Verdi,Bologna,24,Forward,77,84,73,84,36,74,76,20,10,9,6,3,0,4,0,9,0,0,0,0,29,3.1034482759,3,0,0,3,0,6,0,0,0,0,17,2.1180555556
Simone Zaza,Valencia CF,26,Forward,65,76,45,80,34,83,66,28,13,9,6,1,0,9,0,8,0,0,0,0,28,1.475,5,0,0,6,1,3,0,0,0,0,19,2.1052631579
Sito,Lorca Deportiva CF,20,Midfielder,59,70,59,71,43,58,61,32,6,13,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,1.0
Sloan Privat,En Avant de Guingamp,27,Forward,69,63,52,73,44,75,56,20,10,6,3,1,0,1,0,12,0,0,0,0,20,2.45,7,1,0,3,0,11,0,1,0,0,27,2.7407407406999997
Slobodan Rajkovic,Palermo,28,Defender,57,42,59,50,67,29,34,73,7,12,0,0,0,1,0,1,0,0,7,0,4,1.0,1,1,2,4,0,1,0,0,24,0,16,2.0
Sofiane Boufal,Southampton,23,Midfielder,76,87,66,86,19,76,77,44,16,7,1,0,0,5,0,10,0,0,0,0,24,1.5,11,4,0,11,1,14,0,0,0,0,29,3.7586206897000003
Sofiane Feghouli,Galatasaray SK,27,Midfielder,73,84,67,82,31,77,75,25,7,8,3,3,0,1,1,6,0,0,0,0,21,2.4761904762,1,0,0,3,0,4,0,0,0,0,21,1.7142857143
Somalia,Toulouse FC,28,Midfielder,71,71,67,68,70,69,67,69,10,8,0,1,0,2,1,4,0,0,0,0,28,1.5714285713999998,0,1,0,2,0,4,0,0,0,1,29,1.7586206897
Sonny Kittel,FC Ingolstadt 04,24,Midfielder,74,75,64,72,37,67,68,18,14,14,2,1,0,2,0,6,0,0,0,0,20,1.9,0,0,0,0,0,1,0,0,0,0,8,1.125
Souleymane Camara,Montpellier Herault SC,34,Forward,70,67,63,72,51,68,67,51,11,10,1,2,0,0,0,6,0,0,0,0,28,1.75,7,6,0,1,0,17,0,0,0,0,33,3.2424242424000003
Steeve Yago,Toulouse FC,24,Defender,65,65,57,65,70,53,44,75,14,10,0,0,6,12,0,3,0,0,24,0,22,2.1818181818,0,0,4,3,1,0,0,0,26,1,19,1.6315789474000002
Stefan Bell,1. FSV Mainz 05,25,Forward,69,49,66,55,82,33,47,77,16,14,5,1,0,10,0,0,0,0,0,0,31,2.5483870968,1,2,0,3,0,0,0,0,0,1,30,2.1333333333
Stefan Lex,FC Ingolstadt 04,27,Midfielder,66,68,53,66,25,69,63,21,12,11,0,0,0,3,0,2,0,0,0,0,13,0.9230769231,2,0,0,2,0,6,0,0,0,0,21,1.8095238095
Stefan Radu,Lazio,30,Defender,71,66,67,69,85,55,60,85,12,13,2,1,5,10,0,9,0,0,35,0,30,2.5,0,1,2,4,0,3,0,0,21,0,13,1.7692307691999998
Stefan Savic,Atletico Madrid,26,Defender,67,47,69,66,84,29,41,85,13,12,1,1,14,6,0,0,0,0,24,0,32,3.625,0,0,9,1,0,0,0,0,5,0,12,4.5833333333
Stefan de Vrij,Lazio,25,Defender,71,61,71,71,85,32,50,87,10,13,2,3,7,3,0,5,0,0,33,0,27,3.1481481481,0,0,0,0,0,0,0,0,5,0,2,0.5
Stefano Sorrentino,Chievo Verona,38,Goalkeeper,36,12,34,20,25,10,34,11,80,80,0,0,10,1,0,0,0,0,53,0,35,2.3142857143,0,0,9,1,0,1,0,0,59,0,35,2.0571428571
Stefano Sturaro,Juventus,24,Midfielder,77,76,75,77,74,74,72,72,10,11,0,1,0,5,0,7,0,0,0,0,20,1.45,1,0,0,6,0,4,0,0,0,0,19,1.5263157895
Stephane Ruffier,AS Saint-Etienne,30,Goalkeeper,33,12,34,15,25,12,49,11,84,87,0,0,11,0,0,0,2,0,37,0,31,3.1935483871,0,0,16,3,0,0,1,0,37,0,38,3.3421052632
Stephane Sessegnon,Montpellier Herault SC,33,Midfielder,76,79,71,79,72,70,75,63,14,11,2,2,0,4,1,2,0,0,0,0,27,2.2962962963,2,2,0,1,0,12,0,0,0,0,25,2.44
Stephen Kingsley,Hull City,22,Defender,67,69,55,67,65,67,55,70,6,12,0,0,3,0,0,1,0,0,22,0,13,1.9230769231,0,1,0,0,0,1,0,0,3,1,4,2.5
Stevan Jovetic,AS Monaco,27,Forward,80,85,64,88,30,80,78,26,7,10,6,4,0,5,0,8,0,1,0,0,26,2.0428571429,6,1,0,4,0,15,0,0,0,0,27,2.7777777778
Steve Cook,Bournemouth,26,Defender,72,54,62,68,76,15,35,78,12,12,2,0,10,5,0,0,0,0,67,1,38,2.0789473684,4,1,7,5,0,1,0,0,64,0,36,2.3055555556
Steve Mandanda,Olympique de Marseille,32,Goalkeeper,37,15,28,17,23,11,55,10,78,83,0,0,0,0,0,0,0,0,17,0,9,1.1111111111,0,0,9,5,0,0,1,0,40,0,36,2.6388888889
Steve Mounie,Huddersfield Town,22,Forward,66,64,59,72,42,76,61,43,15,15,14,3,0,5,0,9,0,0,0,0,35,4.0285714286,0,0,0,0,0,0,0,0,0,0,2,1.0
Steven Davis,Southampton,32,Midfielder,81,76,77,77,67,68,75,66,7,11,0,3,0,3,0,3,0,0,0,0,32,2.09375,5,3,0,4,0,14,0,0,0,0,34,2.7941176470999998
Steven Moreira,FC Lorient,22,Defender,73,63,67,64,73,53,67,72,14,9,0,3,3,5,0,1,0,0,50,0,29,1.724137931,0,0,2,2,0,2,0,0,22,0,16,1.875
Steven N'Zonzi,Sevilla FC,28,Midfielder,82,72,78,82,85,70,77,75,16,13,2,3,0,7,0,2,0,0,0,0,35,2.3142857143,3,1,0,3,0,7,0,0,0,0,29,2.275862069
Steven Zuber,TSG 1899 Hoffenheim,25,Forward,74,78,61,77,75,74,72,68,15,9,4,4,0,2,0,2,0,0,0,1,24,3.0833333332999997,2,0,0,1,0,3,0,0,0,0,12,2.25
Stipe Perica,Udinese,21,Forward,58,66,38,68,25,79,50,19,15,14,6,1,0,4,0,4,0,0,0,0,27,2.2592592593000003,2,0,0,1,0,4,0,0,0,0,11,2.2727272727
Stoppila Sunzu,Arsenal Tula,28,Defender,66,39,64,62,67,34,46,71,15,10,0,0,0,0,0,2,0,0,3,0,4,1.75,1,0,6,1,0,1,0,0,7,0,12,4.1666666667
Suat Serdar,1. FSV Mainz 05,20,Midfielder,73,70,68,73,65,63,66,63,8,10,0,0,0,1,0,2,0,0,0,0,8,1.375,0,0,0,0,0,2,0,0,0,0,12,1.1666666667
Sullay Kaikai,Crystal Palace,21,Forward,62,75,56,71,32,57,63,24,7,15,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,1.0
Suso,Milan,23,Midfielder,83,87,75,89,20,76,82,19,15,9,7,8,0,4,0,8,0,1,0,0,34,3.5294117647000003,6,1,0,4,0,15,0,0,0,0,20,3.25
Sven Bender,Bayer 04 Leverkusen,28,Midfielder,73,58,69,60,80,49,65,80,7,15,0,1,0,0,0,1,0,0,0,0,6,2.0,0,0,0,1,0,3,0,0,0,0,19,1.6842105263
Sven Schipplock,Hamburger SV,28,Forward,66,68,40,68,42,68,58,27,7,6,3,0,0,3,0,9,0,0,0,0,23,2.0434782609,0,4,0,3,0,6,0,0,0,0,21,1.9047619048
Sven Ulreich,FC Bayern Munich,28,Goalkeeper,33,13,33,22,14,8,29,13,73,78,0,0,2,0,0,0,0,0,4,0,5,3.4,0,0,0,0,0,0,0,0,1,0,1,1.0
Syam Ben Youssef,Kasimpasa SK,28,Defender,52,50,49,53,68,42,53,74,15,10,0,0,1,5,0,1,0,0,31,0,17,1.0,3,1,2,2,0,0,0,0,24,0,18,2.8333333332999997
Takashi Inui,SD Eibar,29,Midfielder,75,88,67,83,44,71,74,30,12,8,3,2,0,4,0,18,0,0,0,0,28,2.5357142857,3,3,0,1,0,13,0,0,0,0,28,2.2592592593000003
Tana,UD Las Palmas,26,Midfielder,81,82,68,75,15,79,78,17,11,14,4,4,0,3,0,8,0,0,0,0,32,2.6875,5,4,0,2,0,16,0,0,0,0,27,3.2592592593000003
Theo Bongonda,Trabzonspor,21,Forward,77,80,61,81,30,77,73,17,15,7,1,3,0,3,0,12,0,0,0,0,30,2.2333333333,2,1,0,5,0,10,0,0,0,0,23,1.9565217391
Theo Walcott,Arsenal,28,Forward,74,81,65,78,35,80,72,33,8,8,10,2,0,1,0,13,0,1,0,0,28,3.7142857143,5,3,0,0,0,13,0,0,0,0,28,2.75
Theodor Gebre Selassie,SV Werder Bremen,30,Defender,74,75,68,76,72,66,59,67,6,14,5,2,5,4,0,2,0,0,57,0,30,2.4,1,2,2,6,0,1,0,0,59,1,33,1.4545454544999998
Thiago Cionek,Palermo,31,Defender,46,46,52,56,71,30,36,72,8,16,0,0,5,8,0,4,0,0,54,0,30,1.3333333333,0,1,3,2,0,0,0,0,5,0,5,4.0
Thiago Motta,Paris Saint-Germain,34,Midfielder,83,65,83,81,78,50,74,68,10,14,2,0,0,7,1,5,0,0,0,0,30,1.8333333333000001,1,1,0,6,0,10,0,0,0,0,32,1.875
Thiago Silva,Paris Saint-Germain,32,Defender,79,68,81,80,89,59,74,90,12,10,3,2,13,1,0,1,0,0,20,0,27,4.4814814814999995,1,1,14,3,0,1,0,0,17,0,30,4.0333333333
Thibaut Courtois,Chelsea,25,Goalkeeper,32,13,31,23,15,13,44,11,91,88,0,0,16,1,0,0,0,0,28,0,36,3.5277777778,0,0,5,1,2,0,1,0,31,0,23,2.2173913043
Thomas,Wigan Athletic,21,Midfielder,62,57,53,58,59,31,58,61,10,13,1,2,0,5,0,2,0,1,0,0,16,1.625,2,1,0,3,0,2,0,0,0,0,13,2.0
Thomas Heurtaux,Hellas Verona,28,Defender,59,50,63,61,78,41,38,77,6,10,0,1,0,3,0,2,0,0,24,0,11,0.45454545450000006,0,0,1,4,0,3,0,0,22,0,15,1.2666666667
Thomas Kessler,1. FC Koln,31,Goalkeeper,23,14,33,21,25,15,22,13,69,71,0,0,3,1,0,0,0,0,18,0,13,2.2307692308,0,0,0,0,0,0,0,0,2,0,1,1.0
Thomas Lemar,AS Monaco,21,Midfielder,82,88,71,86,66,76,82,63,15,14,9,10,0,1,0,8,0,0,0,0,34,4.0,5,3,0,1,0,10,0,0,0,0,26,3.0384615385000004
Thomas Mangani,Angers SCO,30,Midfielder,79,71,79,80,75,68,78,71,12,15,3,9,0,3,0,11,0,0,0,0,34,3.1176470588,5,5,0,5,1,15,0,1,0,0,33,2.8484848485
Thomas Muller,FC Bayern Munich,27,Forward,81,75,68,82,58,93,81,31,7,14,5,12,0,0,0,5,0,0,0,0,29,3.9655172413999997,20,5,0,4,0,10,0,1,0,0,31,5.3548387097
Thomas Toure,Angers SCO,23,Forward,75,74,63,73,46,73,74,41,14,8,0,1,0,2,0,4,0,0,0,0,6,2.0,2,1,0,2,0,3,0,0,0,0,21,1.8571428571000002
Thorgan Hazard,Borussia Monchengladbach,24,Midfielder,79,86,71,82,39,80,81,28,9,8,7,4,0,3,0,8,0,1,0,0,23,3.6086956522,4,3,0,4,0,14,0,0,0,0,29,2.5172413793
Tiago,Shimizu S-Pulse,24,Midfielder,73,74,70,77,48,73,66,29,11,15,1,0,0,2,0,4,0,0,0,0,12,1.6666666666999999,1,1,0,4,0,2,0,0,0,0,14,2.1428571429
Tiemoue Bakayoko,Chelsea,22,Midfielder,80,78,78,80,81,60,75,80,15,10,2,1,0,2,1,5,0,0,0,0,32,2.03125,1,0,0,3,0,1,0,0,0,0,19,1.8421052632
Timo Horn,1. FC Koln,24,Goalkeeper,35,20,32,22,22,15,55,11,81,86,0,0,6,0,0,0,0,0,24,0,20,2.7,0,0,8,0,0,0,1,0,40,0,33,2.6666666667
Timo Werner,RB Leipzig,21,Forward,76,81,55,82,37,85,57,17,9,9,21,5,0,4,0,19,0,0,0,0,31,5.6451612903,6,3,0,0,0,15,0,0,0,0,33,2.9696969697
Timothy Fosu-Mensah,Crystal Palace,19,Defender,73,65,70,64,74,60,61,71,8,11,0,0,1,0,0,0,0,0,1,0,4,3.25,0,1,1,1,0,1,0,0,6,0,8,2.625
Tin Jedvaj,Bayer 04 Leverkusen,21,Defender,68,60,60,68,76,49,39,74,13,12,1,0,3,3,0,2,0,0,31,0,18,1.7777777778,0,0,4,6,0,5,0,0,17,0,15,2.2
Tito,CD Leganes,31,Defender,68,65,67,69,74,48,58,69,12,14,0,3,4,4,0,4,0,0,41,0,22,1.8636363636000002,1,3,4,5,1,3,0,0,53,0,29,1.8275862069
Tobias Levels,FC Ingolstadt 04,30,Defender,63,51,52,60,66,43,46,70,10,14,0,0,0,3,1,0,0,0,18,0,10,0.4,1,2,6,5,0,0,0,0,17,0,16,3.4375
Tobias Strobl,Borussia Monchengladbach,27,Defender,74,61,72,58,78,55,65,77,8,12,0,2,3,7,0,4,0,0,38,0,24,1.625,0,1,4,5,0,2,0,0,39,0,26,1.7307692308000002
Toby Alderweireld,Tottenham Hotspur,28,Defender,77,62,81,70,84,56,67,89,6,14,1,0,14,1,0,3,0,0,18,0,30,3.9666666667,4,2,13,3,0,1,0,0,35,0,38,3.7105263157999997
Tom Carroll,Swansea City,25,Midfielder,83,65,76,75,55,67,75,53,10,11,1,2,0,1,0,4,0,0,0,0,18,2.4444444444,1,0,0,3,0,3,0,0,0,0,19,1.3157894737
Tom Cleverley,Watford,27,Midfielder,78,74,77,77,65,74,77,47,11,13,0,2,0,4,0,4,0,0,0,0,27,1.8148148147999998,2,5,0,1,0,6,0,0,0,0,22,2.8636363636
Tom Davies,Everton,19,Midfielder,79,73,71,77,56,66,73,54,12,10,2,3,0,4,0,6,0,0,0,0,24,2.375,0,0,0,0,0,0,0,0,0,0,2,1.5
Tom Mickel,Hamburger SV,28,Goalkeeper,31,13,30,21,22,13,15,14,62,66,0,0,0,0,0,0,0,0,4,0,1,-1.0,0,0,0,0,0,0,0,0,1,0,1,2.0
Tomas Rincon,Torino,29,Midfielder,79,76,77,77,80,66,72,74,12,12,0,3,0,4,0,4,0,0,0,0,29,1.7931034483000001,4,6,0,9,0,3,0,0,0,0,33,2.8787878788
Toni Kroos,Real Madrid CF,27,Midfielder,90,79,93,89,85,79,88,63,11,10,4,12,0,6,0,4,0,0,0,0,29,3.6896551724,1,10,0,3,0,7,0,0,0,0,32,3.0
Toni Sunjic,Dinamo Moscow,28,Defender,45,30,44,33,74,23,30,74,7,13,0,0,1,1,0,0,0,0,12,0,7,1.1428571429,1,0,3,6,0,4,0,0,36,0,19,1.4210526316
Tony Jantschke,Borussia Monchengladbach,27,Defender,72,63,70,69,83,52,57,83,6,13,0,0,7,3,0,3,0,0,27,0,22,2.4090909091,0,0,0,2,0,2,0,0,21,0,12,0.9166666667
Troy Deeney,Watford,29,Forward,73,65,60,75,29,77,73,33,11,15,10,4,0,7,0,3,0,0,0,1,37,3.2432432432,13,9,0,6,0,3,0,1,0,1,38,4.0789473684
Tyrone Mings,Bournemouth,24,Defender,65,69,59,65,70,57,54,68,10,15,0,0,0,0,0,1,0,0,16,2,7,-0.2857142857,0,0,0,0,0,1,0,0,1,0,1,1.0
Uche Agbo,Standard de Liege,21,Midfielder,76,65,74,69,67,53,70,65,8,13,0,0,0,13,1,9,0,0,0,0,31,1.3870967741999998,0,0,0,3,0,3,0,0,0,0,6,1.0
Ulisses Garcia,SV Werder Bremen,21,Defender,62,70,46,67,62,45,43,57,13,14,0,0,0,1,0,0,0,0,16,0,6,-0.3333333333,0,0,0,3,0,3,0,0,18,0,11,0.7272727273
Uros Cosic,AEK Athens,24,Defender,50,48,50,54,72,18,22,74,6,12,0,0,2,2,0,1,0,0,18,0,14,1.7857142857,0,0,3,4,0,0,0,0,11,0,9,2.3333333333
Valentin Eysseric,Fiorentina,25,Midfielder,79,79,78,79,34,78,79,46,13,8,4,7,0,4,0,14,0,0,0,0,29,3.0689655172,6,4,0,6,0,7,0,0,0,0,30,2.8333333332999997
Valentin Rongier,FC Nantes,22,Midfielder,80,79,78,80,72,71,75,75,8,11,2,1,0,1,0,8,0,0,0,0,31,2.2258064516,1,2,0,1,0,3,0,0,0,0,12,2.6666666667
Valentin Stocker,Hertha BSC Berlin,28,Midfielder,76,78,67,80,42,73,76,29,8,7,4,1,0,1,1,10,0,0,0,0,17,2.9411764706,1,0,0,2,0,8,0,0,0,0,22,1.5909090909
Valentin Vada,Girondins de Bordeaux,21,Midfielder,78,74,74,77,69,72,75,65,13,6,6,2,0,4,0,20,0,0,0,0,28,3.0357142857,0,2,0,1,0,6,0,0,0,0,16,1.9375
Valere Germain,Olympique de Marseille,27,Forward,78,76,64,80,44,86,78,22,7,14,10,3,0,0,0,22,0,0,0,0,36,3.3888888889,16,6,0,3,0,20,0,0,0,0,39,4.3846153846
Valon Behrami,Udinese,32,Midfielder,75,69,72,74,75,63,73,69,11,11,0,0,0,7,0,9,0,0,0,0,27,1.7037037037,0,1,0,3,1,6,0,0,0,0,21,1.5238095238
Valter Birsa,Chievo Verona,30,Forward,82,84,76,86,49,75,82,44,5,3,7,9,0,5,0,20,0,1,0,0,35,3.5428571429000004,6,7,0,4,0,30,0,1,0,0,35,3.2
Vasco Regini,Sampdoria,26,Defender,61,55,58,63,77,46,30,71,8,10,0,4,7,5,0,1,0,0,51,0,35,2.1714285714,0,0,2,2,0,2,0,0,27,0,15,1.4666666667
Vedad Ibisevic,Hertha BSC Berlin,32,Forward,78,72,47,76,30,86,73,20,12,16,12,4,0,8,0,14,0,0,0,0,32,4.0,10,4,0,5,1,7,0,0,0,0,26,4.0384615385
Vicente Gomez,UD Las Palmas,28,Midfielder,85,70,79,81,80,70,79,70,13,16,2,0,0,3,0,11,0,0,0,0,29,2.2068965517,1,1,0,4,0,3,0,0,0,0,21,1.9523809524000002
Victor Alvarez,Arsenal Tula,24,Midfielder,75,73,69,76,67,69,68,68,9,7,0,0,0,2,0,0,0,0,0,0,4,1.0,1,2,0,6,0,12,0,0,0,0,27,2.1111111111
Victor Moses,Chelsea,26,Midfielder,73,84,70,80,72,76,71,68,7,16,3,2,0,4,0,20,0,0,0,0,34,2.3529411765,1,2,0,0,0,11,0,0,0,0,21,2.1428571429
Victor Rodriguez,Seattle Sounders FC,27,Midfielder,73,76,66,80,33,74,74,54,11,9,2,1,0,1,0,10,0,0,0,0,24,2.125,2,2,0,2,0,14,0,0,0,0,33,2.2121212121
Victor Ruiz,Villarreal CF,28,Defender,75,53,70,71,83,39,56,83,8,14,1,1,12,4,2,0,0,0,21,0,28,3.4285714286,0,0,14,9,0,0,0,0,29,1,34,3.0
Victor Sanchez,RCD Espanyol,29,Midfielder,85,65,77,80,80,65,79,80,6,10,1,1,0,8,0,1,0,0,0,0,26,1.9615384615,1,6,0,13,0,12,0,0,0,0,29,2.3103448276
